device id,device type,user social score,latitude,longitude,timestamp,data integrity score,authenticity score,anomaly score,twin sync latency ms,battery level pct,network strength db,encryption enabled,firmware version,vulnerability count,suspicious interactions count,fused confidence,risk score,risk level,recommended action,device id,device type,user social score,latitude,longitude,timestamp
dev_100439,router,0.627,16.121946,82.133749,00:04.5,0.739,0.756,0.356,157,0,-68.3,TRUE,1.2.8,2,1,0.612,0.275,Low,Normal monitoring; periodic audit,dev_100439,router,114.4676473,155.2210218,195.9743963,00:04.5
dev_100440,camera,0.446,19.118454,75.698269,49:08.5,0.55,0.632,0.233,133,62,-85.4,TRUE,3.0.6,2,0,0.761,0.271,Low,Normal monitoring; periodic audit,dev_100440,camera,107.00651,144.6326445,182.258779,49:08.5
dev_100441,thermostat,0.69,20.274355,76.137744,41:48.5,0.99,0.877,0.167,279,38,-64.4,TRUE,2.1.4,3,0,0.988,0.149,Low,Normal monitoring; periodic audit,dev_100441,thermostat,107.8151103,145.5389823,183.2628543,41:48.5
dev_100442,camera,0.556,18.702162,83.499465,14:52.5,0.872,0.698,0.169,143,70,-65.1,FALSE,1.2.4,0,2,0.757,0.171,Low,Normal monitoring; periodic audit,dev_100442,camera,117.1960073,158.6677398,200.1394723,14:52.5
dev_100443,appliance,0.497,20.658311,82.671806,43:54.5,0.765,0.434,0.367,221,88,-76.6,TRUE,1.1.7,0,0,0.76,0.271,Low,Normal monitoring; periodic audit,dev_100443,appliance,116.783845,157.871248,198.958651,43:54.5
dev_100444,smartphone,0.453,18.693918,79.241998,30:21.5,0.818,0.703,0.146,0,84,-55.8,TRUE,3.0.5,3,2,0.653,0.222,Low,Normal monitoring; periodic audit,dev_100444,smartphone,111.5853033,150.9798023,190.3743013,30:21.5
dev_100445,appliance,0.705,20.708568,74.895501,04:38.5,0.824,0.64,0.349,110,61,-64.9,TRUE,1.2.0,3,0,0.986,0.273,Low,Normal monitoring; periodic audit,dev_100445,appliance,106.293524,143.3887745,180.484025,04:38.5
dev_100446,appliance,0.769,22.987879,75.773404,31:28.5,0.762,0.636,0.167,78,43,-80.7,TRUE,1.2.8,1,0,0.801,0.183,Low,Normal monitoring; periodic audit,dev_100446,appliance,108.181165,145.683367,183.185569,31:28.5
dev_100447,thermostat,0.958,20.035142,80.307299,58:07.5,0.936,0.924,0.238,78,50,-61.9,FALSE,1.0.2,0,0,0.742,0.111,Low,Normal monitoring; periodic audit,dev_100447,thermostat,113.1161127,152.7907622,192.4654117,58:07.5
dev_100448,router,0.639,21.607462,80.062715,34:49.5,0.671,0.893,0.209,77,100,-71.5,TRUE,1.0.2,0,0,0.599,0.159,Low,Normal monitoring; periodic audit,dev_100448,router,113.526774,153.2386315,192.950489,34:49.5
dev_100449,vehicle,0.527,19.154597,75.661294,34:46.5,0.952,0.841,0.414,1,61,-78.6,TRUE,1.2.6,1,2,0.707,0.23,Low,Normal monitoring; periodic audit,dev_100449,vehicle,106.9152577,144.4824047,182.0495517,34:46.5
dev_100450,smartphone,0.622,16.257864,79.481182,35:44.5,0.793,0.89,0.284,123,100,-62.2,TRUE,2.1.2,0,0,0.729,0.163,Low,Normal monitoring; periodic audit,dev_100450,smartphone,110.9795307,150.4091217,189.8387127,35:44.5
dev_100451,vehicle,0.574,24.742484,75.365572,08:46.5,0.524,0.766,0.15,163,87,-61.9,TRUE,1.2.7,0,1,0.752,0.208,Low,Normal monitoring; periodic audit,dev_100451,vehicle,108.3522573,145.7480433,183.1438293,08:46.5
dev_100452,thermostat,0.354,24.085066,76.319323,21:21.5,0.528,0.767,0.212,137,86,-69.9,TRUE,2.1.5,1,2,0.745,0.262,Low,Normal monitoring; periodic audit,dev_100452,thermostat,109.5514527,147.5341142,185.5167757,21:21.5
dev_100453,smart_speaker,0.51,18.728453,80.613674,34:21.5,0.928,0.518,0.22,99,91,-60.6,TRUE,1.1.1,6,1,0.698,0.298,Low,Normal monitoring; periodic audit,dev_100453,smart_speaker,113.3877163,153.4395533,193.4913903,34:21.5
dev_100454,router,0.902,18.980097,76.897686,17:53.5,0.735,0.848,0.211,135,40,-75.1,TRUE,2.1.6,1,1,0.883,0.192,Low,Normal monitoring; periodic audit,dev_100454,router,108.2556137,146.2534567,184.2512997,17:53.5
dev_100455,camera,0.556,23.309199,74.609555,14:58.5,0.936,0.607,0.35,223,65,-79,TRUE,1.2.4,2,1,0.517,0.26,Low,Normal monitoring; periodic audit,dev_100455,camera,106.878473,143.9052505,180.932028,14:58.5
dev_100456,wearable,0.623,20.18957,75.828479,12:26.5,0.634,0.551,0,115,70,-70.9,TRUE,2.1.4,0,2,0.826,0.18,Low,Normal monitoring; periodic audit,dev_100456,wearable,107.419162,145.0219015,182.624641,12:26.5
dev_100457,router,0.678,18.693864,77.890402,45:35.5,0.93,0.454,0.171,177,47,-84.1,TRUE,1.1.1,1,1,0.793,0.2,Low,Normal monitoring; periodic audit,dev_100457,router,109.6331573,148.2393583,186.8455593,45:35.5
dev_100458,camera,0.671,20.358532,82.4902,59:02.5,0.763,0.716,0.049,152,37,-65.7,TRUE,2.0.2,0,0,0.773,0.115,Low,Normal monitoring; periodic audit,dev_100458,camera,116.3257773,157.2353773,198.1449773,59:02.5
dev_100459,router,0.368,20.404372,74.42142,15:40.5,0.966,0.722,0.25,186,73,-65,FALSE,1.0.5,0,3,0.893,0.195,Low,Normal monitoring; periodic audit,dev_100459,router,105.784684,142.811394,179.838104,15:40.5
dev_100460,camera,0.48,18.218263,77.248822,43:53.5,0.669,0.627,0.024,179,58,-61.1,TRUE,2.1.8,1,3,0.894,0.208,Low,Normal monitoring; periodic audit,dev_100460,camera,108.7511837,147.1355947,185.5200057,43:53.5
dev_100461,smart_speaker,0.549,15.786017,75.084914,14:47.5,0.859,0.437,0.098,44,47,-52.1,FALSE,1.1.2,1,1,0.986,0.185,Low,Normal monitoring; periodic audit,dev_100461,smart_speaker,105.0092243,142.2771813,179.5451383,14:47.5
dev_100462,sensor,0.66,17.966842,78.338877,25:41.5,0.805,0.779,0.103,180,49,-59.2,TRUE,1.1.1,3,0,0.556,0.173,Low,Normal monitoring; periodic audit,dev_100462,sensor,110.0007833,148.8402218,187.6796603,25:41.5
dev_100463,thermostat,1,24.872123,76.53632,19:10.5,0.663,0.765,0.063,51,24,-72.6,TRUE,1.1.7,13,2,0.722,0.311,Low,Normal monitoring; periodic audit,dev_100463,thermostat,109.6724677,147.4406277,185.2087877,19:10.5
dev_100464,vehicle,0.659,22.379092,79.788417,09:24.5,0.973,0.427,0.422,289,29,-89.2,TRUE,2.0.8,3,0,0.756,0.31,Low,Normal monitoring; periodic audit,dev_100464,vehicle,113.40492,152.9696285,192.534337,09:24.5
dev_100465,camera,0.735,20.972078,81.77008,36:55.5,0.781,0.718,0.205,202,97,-91.3,TRUE,1.0.4,0,1,0.735,0.185,Low,Normal monitoring; periodic audit,dev_100465,camera,115.527466,156.045006,196.562546,36:55.5
dev_100466,router,0.346,20.509833,74.147242,34:00.5,0.928,0.759,0.426,107,73,-59,TRUE,2.1.6,1,0,0.733,0.224,Low,Normal monitoring; periodic audit,dev_100466,router,105.4689337,142.3695547,179.2701757,34:00.5
dev_100467,camera,0.578,17.029475,80.573171,16:36.5,0.686,0.407,0.484,296,51,-51,TRUE,1.1.5,0,1,0.741,0.353,Medium,Schedule patch; Enable additional logging; User notification,dev_100467,camera,112.722053,152.7196385,192.717224,16:36.5
dev_100468,router,0.644,19.535032,75.980896,49:26.5,0.524,0.796,0.312,97,17,-74.8,FALSE,2.0.8,3,0,0.785,0.296,Low,Normal monitoring; periodic audit,dev_100468,router,107.3902053,145.0586533,182.7271013,49:26.5
dev_100469,sensor,0.608,18.503284,81.906423,11:02.5,0.901,0.704,0.334,43,55,-56.7,TRUE,3.0.9,1,0,0.784,0.202,Low,Normal monitoring; periodic audit,dev_100469,sensor,114.970992,155.6202035,196.269415,11:02.5
dev_100470,thermostat,0.343,23.464267,77.106049,00:06.5,0.869,0.728,0.099,103,96,-57,TRUE,2.0.8,0,3,0.725,0.157,Low,Normal monitoring; periodic audit,dev_100470,thermostat,110.400821,148.7823455,187.16387,00:06.5
dev_100471,smartphone,0.53,18.082684,76.308341,49:21.5,0.374,0.654,0.158,14,79,-63.4,FALSE,1.0.8,3,3,0.589,0.339,Low,Normal monitoring; periodic audit,dev_100471,smartphone,107.4186827,145.3078532,183.1970237,49:21.5
dev_100472,thermostat,0.441,18.216859,76.188198,36:30.5,0.802,0.919,0.445,109,58,-79.7,TRUE,1.1.5,0,0,0.639,0.213,Low,Normal monitoring; periodic audit,dev_100472,thermostat,107.3625503,145.2361493,183.1097483,36:30.5
dev_100473,wearable,0.504,21.484089,76.505424,31:05.5,0.884,0.958,0.048,128,61,-57.4,TRUE,1.2.8,0,1,0.719,0.069,Low,Normal monitoring; periodic audit,dev_100473,wearable,108.832595,146.833307,184.834019,31:05.5
dev_100474,camera,0.387,16.903846,80.952751,31:56.5,0.588,0.81,0.046,92,87,-57.9,FALSE,1.2.3,0,1,0.667,0.148,Low,Normal monitoring; periodic audit,dev_100474,camera,113.3136167,153.5964922,193.8793677,31:56.5
dev_100475,sensor,0.785,22.025486,82.785024,35:16.5,0.844,0.579,0.316,180,52,-61.9,FALSE,1.2.2,2,0,0.84,0.251,Low,Normal monitoring; periodic audit,dev_100475,sensor,117.1985273,158.1985393,199.1985513,35:16.5
dev_100476,sensor,0.494,21.77967,82.344392,22:10.5,0.817,0.806,0.195,132,33,-72.1,TRUE,1.0.8,0,0,0.593,0.141,Low,Normal monitoring; periodic audit,dev_100476,sensor,116.7230793,157.6482753,198.5734713,22:10.5
dev_100477,thermostat,0.643,15.983037,74.322798,46:10.5,0.336,0.658,0.096,98,48,-77.4,FALSE,1.1.9,0,1,0.695,0.239,Low,Normal monitoring; periodic audit,dev_100477,thermostat,103.9960763,140.8359753,177.6758743,46:10.5
dev_100478,vehicle,0.641,19.612902,80.428873,33:24.5,0.948,0.628,0.187,139,49,-64.3,TRUE,2.1.0,0,0,0.722,0.139,Low,Normal monitoring; periodic audit,dev_100478,vehicle,113.348798,153.2427345,193.136671,33:24.5
dev_100479,smartphone,0.568,24.020891,76.547963,01:19.5,0.659,0.819,0.231,72,60,-48.3,FALSE,1.0.0,2,3,0.849,0.267,Low,Normal monitoring; periodic audit,dev_100479,smartphone,109.6922477,147.6822292,185.6722107,01:19.5
dev_100480,smart_speaker,0.466,18.248432,76.050325,54:39.5,0.809,0.911,0.347,2,45,-60.3,TRUE,3.0.3,1,0,0.795,0.192,Low,Normal monitoring; periodic audit,dev_100480,smart_speaker,107.1725773,144.9647398,182.7569023,54:39.5
dev_100481,appliance,0.414,16.329883,75.859864,17:39.5,0.357,0.804,0.153,248,77,-66.7,FALSE,2.1.0,0,1,0.593,0.241,Low,Normal monitoring; periodic audit,dev_100481,appliance,106.3137797,144.0367117,181.7596437,17:39.5
dev_100482,sensor,0.633,19.067674,83.276484,13:29.5,0.607,0.453,0.248,124,31,-88.4,FALSE,1.2.4,2,4,0.628,0.358,Medium,Schedule patch; Enable additional logging; User notification,dev_100482,sensor,116.9692033,158.2909453,199.6126873,13:29.5
dev_100483,appliance,0.405,23.423546,76.929963,14:02.5,0.861,0.443,0.206,106,100,-82.8,TRUE,1.2.7,3,1,0.741,0.262,Low,Normal monitoring; periodic audit,dev_100483,appliance,110.1111327,148.3736142,186.6360957,14:02.5
dev_100484,smartphone,0.526,19.929131,78.634641,30:46.5,0.82,0.262,0.808,85,75,-80.1,FALSE,1.1.7,1,3,0.707,0.502,Medium,Schedule patch; Enable additional logging; User notification,dev_100484,smartphone,111.138565,150.1928855,189.247206,30:46.5
dev_100485,router,0.632,20.557344,78.689969,44:45.5,0.704,0.512,0.262,36,29,-93.2,FALSE,1.1.5,0,1,0.748,0.243,Low,Normal monitoring; periodic audit,dev_100485,router,111.3510733,150.3800578,189.4090423,44:45.5
dev_100486,vehicle,0.47,23.727133,74.95043,08:44.5,0.849,0.791,0.275,89,41,-72.7,TRUE,3.0.5,0,0,0.978,0.162,Low,Normal monitoring; periodic audit,dev_100486,vehicle,107.5296177,144.7698327,182.0100477,08:44.5
dev_100487,vehicle,0.58,25.457686,78.377967,07:57.5,0.75,0.808,0.242,130,59,-58.6,TRUE,2.0.2,0,0,0.696,0.17,Low,Normal monitoring; periodic audit,dev_100487,vehicle,112.6031847,151.5021682,190.4011517,07:57.5
dev_100488,sensor,0.876,25.549193,74.935442,05:28.5,0.837,0.726,0.438,174,57,-63.8,TRUE,2.1.1,1,0,0.684,0.254,Low,Normal monitoring; periodic audit,dev_100488,sensor,107.8463203,144.8760413,181.9057623,05:28.5
dev_100489,router,0.497,17.464268,78.853074,33:00.5,0.787,0.317,0.311,166,65,-71.9,TRUE,1.0.4,0,1,0.738,0.279,Low,Normal monitoring; periodic audit,dev_100489,router,110.6275213,149.8055583,188.9835953,33:00.5
dev_100490,thermostat,0.36,22.129352,75.421591,24:00.5,0.793,0.294,0.184,21,44,-74.7,TRUE,1.0.0,0,0,0.655,0.213,Low,Normal monitoring; periodic audit,dev_100490,thermostat,107.698572,145.2293675,182.760163,24:00.5
dev_100491,appliance,0.41,25.20949,79.747633,06:30.5,0.959,0.844,0.35,50,87,-65.9,TRUE,2.1.6,4,3,0.805,0.282,Low,Normal monitoring; periodic audit,dev_100491,appliance,114.4600073,154.1288238,193.7976403,06:30.5
dev_100492,thermostat,0.764,18.639499,74.319198,42:40.5,0.408,0.663,0.097,111,68,-55.3,TRUE,1.2.9,0,2,0.916,0.242,Low,Normal monitoring; periodic audit,dev_100492,thermostat,104.796097,141.573696,178.351295,42:40.5
dev_100493,wearable,0.645,21.698762,76.210502,26:12.5,0.745,0.795,0.352,49,100,-77.3,TRUE,1.1.7,0,1,0.694,0.224,Low,Normal monitoring; periodic audit,dev_100493,wearable,108.4169233,146.1996743,183.9824253,26:12.5
dev_100494,router,0.784,19.595196,82.903446,36:30.5,0.776,0.741,0.277,97,30,-65.9,FALSE,2.0.4,1,1,0.853,0.221,Low,Normal monitoring; periodic audit,dev_100494,router,116.5469933,157.6067163,198.6664393,36:30.5
dev_100495,camera,0.609,25.327492,76.584539,17:31.5,0.856,0.789,0.226,241,57,-54.7,TRUE,2.0.8,2,0,0.688,0.189,Low,Normal monitoring; periodic audit,dev_100495,camera,110.149216,148.1369855,186.124755,17:31.5
dev_100496,wearable,0.605,20.277795,82.815728,23:03.5,0.663,0.72,0.215,31,23,-59.2,TRUE,1.1.9,2,1,0.695,0.24,Low,Normal monitoring; periodic audit,dev_100496,wearable,116.7769023,157.8822663,198.9876303,23:03.5
dev_100497,smartphone,0.661,17.988348,82.636941,33:04.5,0.837,0.67,0.109,167,75,-75.8,TRUE,1.2.7,2,1,0.569,0.183,Low,Normal monitoring; periodic audit,dev_100497,smartphone,115.7380373,156.7260078,197.7139783,33:04.5
dev_100498,router,0.832,20.105853,75.453797,15:49.5,0.795,0.659,0.295,112,27,-70.5,TRUE,1.2.8,5,1,0.68,0.311,Low,Normal monitoring; periodic audit,dev_100498,router,106.752347,144.0632455,181.374144,15:49.5
dev_100499,appliance,0.454,22.93234,83.910437,49:09.5,0.566,0.76,0.158,139,100,-78,FALSE,1.1.4,2,1,0.935,0.239,Low,Normal monitoring; periodic audit,dev_100499,appliance,119.2220293,160.9502478,202.6784663,49:09.5
dev_100500,appliance,0.835,20.521189,82.85504,26:49.5,0.696,0.656,0.156,22,74,-76.3,TRUE,1.2.0,2,2,0.562,0.239,Low,Normal monitoring; periodic audit,dev_100500,appliance,116.7571163,157.7671363,198.7771563,26:49.5
dev_100501,sensor,0.742,21.742801,82.186535,21:37.5,0.965,0.686,0.536,129,37,-68.3,TRUE,1.1.5,1,1,0.613,0.284,Low,Normal monitoring; periodic audit,dev_100501,sensor,116.3349803,157.0572478,197.7795153,21:37.5
dev_100502,camera,0.504,15.96078,75.818646,52:13.5,0.766,0.76,0.13,164,92,-76.1,TRUE,2.0.8,1,2,0.637,0.189,Low,Normal monitoring; periodic audit,dev_100502,camera,106.075788,143.733111,181.390434,52:13.5
dev_100503,sensor,1,24.735788,79.022953,30:16.5,0.888,0.85,0.28,98,46,-66.9,FALSE,1.2.9,1,3,0.728,0.217,Low,Normal monitoring; periodic audit,dev_100503,sensor,112.9425333,151.9540098,190.9654863,30:16.5
dev_100504,camera,0.686,21.008045,74.147559,39:41.5,0.702,0.815,0.175,130,29,-93.8,TRUE,1.1.1,1,1,0.926,0.191,Low,Normal monitoring; periodic audit,dev_100504,camera,105.4087603,142.1395398,178.8703193,39:41.5
dev_100505,vehicle,0.776,15.767587,78.014721,55:23.5,0.698,0.446,0.455,198,100,-73,TRUE,2.1.5,1,2,0.926,0.365,Medium,Schedule patch; Enable additional logging; User notification,dev_100505,vehicle,108.758157,147.3775175,185.996878,55:23.5
dev_100506,wearable,0.797,17.700579,82.332288,47:38.5,0.883,0.34,0.459,121,55,-81,TRUE,2.1.8,0,1,0.635,0.306,Low,Normal monitoring; periodic audit,dev_100506,wearable,115.1452437,155.9128877,196.6805317,47:38.5
dev_100507,smartphone,0.813,20.113783,79.153817,31:43.5,0.85,0.882,0.033,73,95,-69.7,TRUE,1.0.0,3,1,0.766,0.136,Low,Normal monitoring; periodic audit,dev_100507,smartphone,111.701017,150.8714255,190.041834,31:43.5
dev_100508,vehicle,0.96,21.473037,82.386468,55:23.5,0.685,0.754,0.499,188,83,-72.9,FALSE,2.0.8,1,1,0.758,0.319,Low,Normal monitoring; periodic audit,dev_100508,vehicle,116.366303,157.079537,197.792771,55:23.5
dev_100509,sensor,0.415,19.792088,82.860037,56:22.5,0.906,0.943,0.288,172,42,-72.1,TRUE,1.1.5,0,0,0.913,0.137,Low,Normal monitoring; periodic audit,dev_100509,sensor,116.8007453,158.0232638,199.2457823,56:22.5
dev_100510,vehicle,0.654,22.989211,80.012931,22:17.5,0.657,0.744,0.527,34,61,-80.4,TRUE,1.1.6,1,0,0.728,0.312,Low,Normal monitoring; periodic audit,dev_100510,vehicle,113.9109783,153.5904438,193.2699093,22:17.5
dev_100511,smart_speaker,0.526,23.20201,78.816629,49:10.5,0.857,0.891,0.41,146,74,-58.8,TRUE,2.1.5,3,0,0.707,0.252,Low,Normal monitoring; periodic audit,dev_100511,smart_speaker,112.4721753,151.6174898,190.7628043,49:10.5
dev_100512,sensor,0.862,18.915978,78.076127,05:15.5,0.732,0.785,0.324,245,81,-63,TRUE,2.1.7,3,0,0.837,0.268,Low,Normal monitoring; periodic audit,dev_100512,sensor,109.832162,148.4392255,187.046289,05:15.5
dev_100513,smart_speaker,0.823,17.371683,74.475295,46:18.5,0.938,0.752,0.396,168,37,-60.8,FALSE,2.0.0,0,1,0.707,0.213,Low,Normal monitoring; periodic audit,dev_100513,smart_speaker,104.5422877,141.3684352,178.1945827,46:18.5
dev_100514,camera,0.726,22.137634,78.837923,46:39.5,0.755,0.741,0.181,38,80,-53.6,TRUE,2.0.9,1,2,0.951,0.205,Low,Normal monitoring; periodic audit,dev_100514,camera,112.012442,151.0684035,190.124365,46:39.5
dev_100515,smartphone,0.565,16.994092,80.670095,11:39.5,0.713,0.686,0.139,13,50,-69.7,TRUE,2.1.7,0,0,0.707,0.154,Low,Normal monitoring; periodic audit,dev_100515,smartphone,112.8481573,152.9007048,192.9532523,11:39.5
dev_100516,wearable,0.966,19.430922,75.15447,23:44.5,0.889,0.292,0.043,83,91,-68.2,FALSE,3.0.0,0,1,0.801,0.164,Low,Normal monitoring; periodic audit,dev_100516,wearable,106.038934,143.133169,180.227404,23:44.5
dev_100517,thermostat,0.499,23.036053,82.99631,08:57.5,0.845,0.798,0.55,294,55,-60.9,TRUE,2.1.9,2,1,0.845,0.323,Low,Normal monitoring; periodic audit,dev_100517,thermostat,118.0077643,159.2564193,200.5050743,08:57.5
dev_100518,appliance,0.497,22.700372,83.778994,19:43.5,0.607,0.602,0.186,221,1,-74,TRUE,1.1.3,4,0,0.391,0.289,Low,Normal monitoring; periodic audit,dev_100518,appliance,118.9407827,160.5817797,202.2227767,19:43.5
dev_100519,wearable,0.664,23.454854,75.655376,11:57.5,0.543,0.641,0.008,150,0,-67.4,FALSE,1.0.7,0,0,0.576,0.156,Low,Normal monitoring; periodic audit,dev_100519,wearable,108.2494527,145.7451407,183.2408287,11:57.5
dev_100520,thermostat,0.455,19.380764,82.143998,17:51.5,0.333,0.761,0.127,126,87,-44.5,FALSE,2.0.3,0,0,0.955,0.22,Low,Normal monitoring; periodic audit,dev_100520,thermostat,115.682252,156.526751,197.37125,17:51.5
dev_100521,router,0.785,24.982533,83.890146,39:31.5,0.549,0.505,0.553,93,63,-69.8,TRUE,3.0.0,1,0,0.772,0.381,Medium,Schedule patch; Enable additional logging; User notification,dev_100521,router,119.6577057,161.2102787,202.7628517,39:31.5
dev_100522,sensor,0.49,23.585971,76.678235,56:04.5,0.717,0.708,0.281,294,51,-79,TRUE,1.1.8,0,0,0.681,0.213,Low,Normal monitoring; periodic audit,dev_100522,sensor,109.7729703,147.8670878,185.9612053,56:04.5
dev_100523,router,0.835,19.345464,78.822934,08:26.5,0.607,0.693,0.338,161,86,-80.9,FALSE,2.1.6,1,1,0.894,0.286,Low,Normal monitoring; periodic audit,dev_100523,router,110.9890667,149.9830337,188.9770007,08:26.5
dev_100524,thermostat,0.598,17.876902,77.781476,48:11.5,0.663,0.649,0.253,100,73,-49.6,TRUE,2.0.8,2,2,0.84,0.284,Low,Normal monitoring; periodic audit,dev_100524,thermostat,109.2689353,147.8606733,186.4524113,48:11.5
dev_100525,vehicle,0.827,15.925035,76.646684,11:10.5,0.855,0.721,0.221,297,60,-72,TRUE,3.0.4,2,0,0.836,0.201,Low,Normal monitoring; periodic audit,dev_100525,vehicle,106.9525903,144.8624323,182.7722743,11:10.5
dev_100526,wearable,0.573,15.633953,77.979352,32:09.5,0.834,0.791,0.453,24,82,-72.2,FALSE,1.1.4,0,1,0.552,0.241,Low,Normal monitoring; periodic audit,dev_100526,wearable,108.801787,147.504963,186.208139,32:09.5
dev_100527,wearable,0.255,23.615913,79.257729,50:33.5,0.588,0.522,0.05,91,82,-59.3,TRUE,1.2.4,1,0,0.848,0.195,Low,Normal monitoring; periodic audit,dev_100527,wearable,113.378943,152.8803075,192.381672,50:33.5
dev_100528,router,0.812,17.752364,81.056807,16:16.5,0.735,0.668,0.339,124,34,-80,TRUE,1.2.7,1,1,1,0.263,Low,Normal monitoring; periodic audit,dev_100528,router,113.451864,153.5742675,193.696671,16:16.5
dev_100529,smart_speaker,0.326,25.480266,78.9716,50:10.5,0.696,0.954,0.165,163,98,-69.8,TRUE,1.2.1,3,1,0.657,0.207,Low,Normal monitoring; periodic audit,dev_100529,smart_speaker,113.5715553,152.8943553,192.2171553,50:10.5
dev_100530,sensor,0.867,22.816743,82.11364,35:44.5,0.621,0.931,0.49,38,100,-68.2,FALSE,2.0.6,1,1,0.808,0.295,Low,Normal monitoring; periodic audit,dev_100530,sensor,116.5124343,157.1357543,197.7590743,35:44.5
dev_100531,thermostat,0.774,24.533484,81.207504,57:52.5,0.69,0.449,0.209,49,65,-63.3,TRUE,1.2.0,0,1,0.78,0.237,Low,Normal monitoring; periodic audit,dev_100531,thermostat,115.9385,156.155252,196.372004,57:52.5
dev_100532,camera,0.685,21.556976,78.120789,01:59.5,0.781,0.775,0.467,0,68,-76,TRUE,1.2.7,0,1,0.826,0.258,Low,Normal monitoring; periodic audit,dev_100532,camera,110.890044,149.6079385,188.325833,01:59.5
dev_100533,router,0.571,24.332772,79.668429,26:27.5,0.554,0.404,0.284,45,48,-79,TRUE,1.1.3,2,1,0.721,0.334,Low,Normal monitoring; periodic audit,dev_100533,router,113.9548293,153.5035438,193.0522583,26:27.5
dev_100534,smart_speaker,0.474,24.023424,81.431937,08:19.5,0.684,0.634,0.168,52,32,-73.9,TRUE,2.1.4,2,1,0.84,0.234,Low,Normal monitoring; periodic audit,dev_100534,smart_speaker,116.267724,156.7466925,197.225661,08:19.5
dev_100535,wearable,0.712,20.225996,77.202291,19:31.5,0.924,0.363,0.246,192,60,-79.9,FALSE,1.1.0,2,0,0.65,0.244,Low,Normal monitoring; periodic audit,dev_100535,wearable,109.20372,147.4488655,185.694011,19:31.5
dev_100536,sensor,0.469,22.884733,76.481983,39:00.5,0.872,0.944,0.282,131,50,-80,FALSE,1.1.3,2,2,0.824,0.21,Low,Normal monitoring; periodic audit,dev_100536,sensor,109.291555,147.2980465,185.304538,39:00.5
dev_100537,appliance,0.733,24.893968,75.141963,04:07.5,0.718,0.528,0.171,101,40,-89.2,TRUE,1.2.7,1,0,0.559,0.211,Low,Normal monitoring; periodic audit,dev_100537,appliance,107.9986067,145.2030882,182.4075697,04:07.5
dev_100538,thermostat,0.475,22.975868,77.980352,05:35.5,0.832,0.483,0.032,188,44,-78.4,TRUE,1.0.8,3,2,0.526,0.221,Low,Normal monitoring; periodic audit,dev_100538,thermostat,111.3157587,150.0684347,188.8211107,05:35.5
dev_100539,thermostat,0.831,18.724532,77.804502,51:46.5,0.89,0.813,0.18,195,100,-77,TRUE,2.0.7,0,4,0.588,0.189,Low,Normal monitoring; periodic audit,dev_100539,thermostat,109.4268467,147.9135977,186.4003487,51:46.5
dev_100540,wearable,0.653,18.122062,77.882711,06:43.5,0.802,0.561,0.501,118,38,-64.9,TRUE,1.2.5,1,0,0.55,0.305,Low,Normal monitoring; periodic audit,dev_100540,wearable,109.4489687,148.0638242,186.6786797,06:43.5
dev_100541,smartphone,0.525,16.127867,80.045876,05:37.5,0.526,0.738,0.38,101,61,-79.2,TRUE,1.0.9,0,3,0.877,0.322,Low,Normal monitoring; periodic audit,dev_100541,smartphone,111.7537903,151.5142283,191.2746663,05:37.5
dev_100542,smartphone,0.726,18.824587,77.619322,47:00.5,0.61,0.686,0.123,86,64,-78.6,FALSE,1.1.6,1,1,0.749,0.208,Low,Normal monitoring; periodic audit,dev_100542,smartphone,109.2832917,147.7299527,186.1766137,47:00.5
dev_100543,thermostat,0.536,18.851381,74.313776,02:51.5,0.685,0.677,0.285,133,10,-58.3,TRUE,1.0.6,0,0,0.75,0.218,Low,Normal monitoring; periodic audit,dev_100543,thermostat,105.011495,141.900383,178.789271,02:51.5
dev_100544,thermostat,0.727,16.004364,74.678288,04:35.5,0.873,0.718,0.18,2,50,-57.5,TRUE,3.0.4,2,1,0.785,0.185,Low,Normal monitoring; periodic audit,dev_100544,thermostat,104.421172,141.396816,178.37246,04:35.5
dev_100545,smartphone,0.527,19.275036,74.354223,23:31.5,0.811,0.739,0.05,145,23,-62.4,TRUE,1.2.9,2,0,0.617,0.139,Low,Normal monitoring; periodic audit,dev_100545,smartphone,105.2126427,142.1262542,179.0398657,23:31.5
dev_100546,vehicle,0.443,23.696731,81.561687,49:32.5,0.678,0.451,0.302,121,83,-62.2,TRUE,1.2.7,1,0,0.803,0.277,Low,Normal monitoring; periodic audit,dev_100546,vehicle,116.352493,156.9118365,197.47118,49:32.5
dev_100547,sensor,0.755,24.517962,80.400305,23:30.5,0.737,0.817,0.232,108,27,-69.6,TRUE,2.1.7,0,0,0.664,0.167,Low,Normal monitoring; periodic audit,dev_100547,sensor,114.8697273,154.6923798,194.5150323,23:30.5
dev_100548,thermostat,0.64,25.466855,81.883092,15:50.5,0.282,0.672,0.394,153,56,-54.8,TRUE,2.1.7,1,1,0.69,0.374,Medium,Schedule patch; Enable additional logging; User notification,dev_100548,thermostat,117.239741,157.861287,198.482833,15:50.5
dev_100549,camera,0.845,24.815697,75.479966,14:37.5,0.549,0.766,0.4,109,63,-74.9,TRUE,1.2.2,0,0,0.776,0.271,Low,Normal monitoring; periodic audit,dev_100549,camera,108.3485203,145.6660033,182.9834863,14:37.5
